AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM_N,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77684419,-13.23125,8.4886,
Mobile Money,Afrimoney,Retailer Agent,,,13 Godrich Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88324602,-13.23125,8.4886,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88556688,-13.23124,8.48855,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77264526,-13.23123,8.48865,
Mobile Money,Afrimoney,Retailer Agent,,,6 Savage Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77212216,-13.23122,8.48861,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80923883,-13.23122,8.48856,
Mobile Money,Afrimoney,Retailer Agent,,,48 Rawdon Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33355455,-13.23122,8.48769,
Mobile Money,Afrimoney,Retailer Agent,,,P Z Around About,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99123794,-13.23121,8.4886,
Mobile Money,Afrimoney,Retailer Agent,,,48 Rawdon Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33355454,-13.23119,8.4875,
Mobile Money,Afrimoney,Retailer Agent,,,Pz Roundabout,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77929164,-13.23119,8.48857,
Mobile Money,Afrimoney,Retailer Agent,,,PZ Around,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30556688,-13.23118,8.48865,
Mobile Money,Afrimoney,Retailer Agent,,,"21 Onil Street, Leister Road",Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33356525,-13.23117,8.47592,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88404067,-13.23117,8.48864,
Mobile Money,Afrimoney,Retailer Agent,,,PZ Around About,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80923883,-13.23117,8.48864,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33375559,-13.23116,8.48869,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77737462,-13.23114,8.48864,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33289481,-13.23112,8.48865,
Mobile Money,Afrimoney,Retailer Agent,,,13 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30116430,-13.23107,8.48564,
Mobile Money,Afrimoney,Retailer Agent,,,Berry Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80085785,-13.23084,8.47763,
Mobile Money,Afrimoney,Retailer Agent,,,14C Oniel Street Tower Hill,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88369619,-13.23083,8.47659,
Mobile Money,Afrimoney,Retailer Agent,,,2 Back Street By PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33741408,-13.23082,8.488,
Mobile Money,Afrimoney,Retailer Agent,,,AJ Momoh Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99754144,-13.23076,8.48317,
Mobile Money,Afrimoney,Retailer Agent,,,Model New Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30466434,-13.23074,8.47642,
Mobile Money,Afrimoney,Retailer Agent,,,Duyazaki,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30112653,-13.23066,8.48717,
Mobile Money,Afrimoney,Retailer Agent,,,AJ Momoh Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99754144,-13.23065,8.48318,
Mobile Money,Afrimoney,Retailer Agent,,,13 Regent Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30112653,-13.23065,8.48698,
Mobile Money,Afrimoney,Retailer Agent,,,Aladura Drive,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88888593,-13.23063,8.47639,
Mobile Money,Afrimoney,Retailer Agent,,,3 Regent Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88588300,-13.23058,8.48568,
Mobile Money,Afrimoney,Retailer Agent,,,38 Leicester Road Mountain Cut,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88471153,-13.23054,8.47735,
Mobile Money,Afrimoney,Retailer Agent,,,2 Free Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99640902,-13.23053,8.48707,
Mobile Money,Afrimoney,Retailer Agent,,,18 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88363883,-13.23053,8.48526,
Mobile Money,Afrimoney,Retailer Agent,,,34 Regent Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30109019,-13.23052,8.48605,
Mobile Money,Afrimoney,Retailer Agent,,,18 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88363883,-13.23051,8.48524,
Mobile Money,Afrimoney,Retailer Agent,,,6 Upper East Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80278584,-13.23049,8.48804,
Mobile Money,Afrimoney,Retailer Agent,,,"19 Godrich Street,Regent Road Junction",Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77425549,-13.23049,8.48634,
Mobile Money,Afrimoney,Retailer Agent,,,43 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99861146,-13.23046,8.48303,
Mobile Money,Afrimoney,Retailer Agent,,,Model New Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88377100,-13.23045,8.47712,
Mobile Money,Afrimoney,Retailer Agent,,,6 Upper East Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80278584,-13.23044,8.48797,
Mobile Money,Afrimoney,Retailer Agent,,,Oniel Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88377100,-13.23042,8.47717,
Mobile Money,Afrimoney,Retailer Agent,,,26 Sumalia Town,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30028638,-13.23038,8.4772,
Mobile Money,Afrimoney,Retailer Agent,,,25 Regent Rd,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30745149,-13.23035,8.48579,
Mobile Money,Afrimoney,Retailer Agent,,,5 Upper East Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77738881,-13.23028,8.48794,
Mobile Money,Afrimoney,Retailer Agent,,,41 Regent Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80099116,-13.23015,8.48428,
Mobile Money,Afrimoney,Retailer Agent,,,35 Regent Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99595272,-13.23015,8.48478,
Mobile Money,Afrimoney,Retailer Agent,,,39 Regent Rd,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88438999,-13.23014,8.48486,
Mobile Money,Afrimoney,Retailer Agent,,,Regent Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30473031,-13.23014,8.48459,
Mobile Money,Afrimoney,Master Agent,,,31 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99974490,-13.23009,8.48385,
Mobile Money,Afrimoney,Retailer Agent,,,Regent Road By Circular Road Junction,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30473031,-13.23009,8.48462,
Mobile Money,Afrimoney,Retailer Agent,,,31 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77201003,-13.23008,8.48385,
Mobile Money,Afrimoney,Retailer Agent,,,35 Regent Rd,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30065520,-13.23007,8.485,
Mobile Money,Afrimoney,Retailer Agent,,,Circular Road Cemetery,,CENTRAL I,WESTERN,WESTERN URBAN,,,,30689834,-13.23006,8.47906,
Mobile Money,Afrimoney,Retailer Agent,,,21 Juhus Street Williton,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77326454,-13.23006,8.48632,
Mobile Money,Afrimoney,Retailer Agent,,,60 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33227443,-13.23005,8.4821,
Mobile Money,Afrimoney,Retailer Agent,,,60 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33227443,-13.23004,8.48227,
Mobile Money,Afrimoney,Retailer Agent,,,41 Regent Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88000216,-13.23004,8.48458,
Mobile Money,Afrimoney,Retailer Agent,,,13 Goderich St,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88363202,-13.23003,8.48651,
Mobile Money,Afrimoney,Retailer Agent,,,54 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77262846,-13.23002,8.4824,
Mobile Money,Afrimoney,Retailer Agent,,,Regent Rd By Beach Church,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30473031,-13.23002,8.48463,
Mobile Money,Afrimoney,Master Agent,,,33 Circular Rd,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99974490,-13.23001,8.48397,
Mobile Money,Afrimoney,Retailer Agent,,,60 Sircular,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33227443,-13.23,8.48205,
Mobile Money,Afrimoney,Retailer Agent,,,9 Free Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33608538,-13.22997,8.4871,
Mobile Money,Afrimoney,Retailer Agent,,,15 Godrich Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99501805,-13.22995,8.4867,
Mobile Money,Afrimoney,Retailer Agent,,,Circilar Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30689834,-13.22995,8.47919,
Mobile Money,Afrimoney,Retailer Agent,,,41 Regent Rd,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88000216,-13.22994,8.48442,
Mobile Money,Afrimoney,Retailer Agent,,,57 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80100125,-13.22993,8.4821,
Mobile Money,Afrimoney,Retailer Agent,,,7 Macaulay Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33357111,-13.22991,8.47978,
Mobile Money,Afrimoney,Retailer Agent,,,57 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,90476917,-13.22991,8.48212,
Mobile Money,Afrimoney,Retailer Agent,,,PZ,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77541900,-13.2299,8.48954,
Mobile Money,Afrimoney,Retailer Agent,,,82 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80279386,-13.2299,8.48019,
Mobile Money,Afrimoney,Retailer Agent,,,7 Macaulay Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33357111,-13.22985,8.47973,
Mobile Money,Afrimoney,Retailer Agent,,,15 Goderich By Upper East St,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99501805,-13.22983,8.4868,
Mobile Money,Afrimoney,Retailer Agent,,,15 Lumley Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30462328,-13.22974,8.48703,
Mobile Money,Afrimoney,Retailer Agent,,,21 Oniel Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33356525,-13.22969,8.47596,
Mobile Money,Afrimoney,Retailer Agent,,,Philp Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77226219,-13.22968,8.48743,
Mobile Money,Afrimoney,Retailer Agent,,,54 Circular Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77262846,-13.22966,8.48154,
Mobile Money,Afrimoney,Retailer Agent,,,3 Rock Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77214776,-13.22955,8.48884,
Mobile Money,Afrimoney,Retailer Agent,,,30 Goderich St,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99273473,-13.22934,8.48684,
Mobile Money,Afrimoney,Retailer Agent,,,2 Fifth Street,,CENTRAL I,WESTERN,WESTERN URBAN,,,,88959645,-13.22933,8.48298,
Mobile Money,Afrimoney,Retailer Agent,,,Hastings Junction,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77954920,-13.22923,8.48277,
Mobile Money,Afrimoney,Retailer Agent,,,26 Regent Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,99675371,-13.22899,8.48627,
Mobile Money,Afrimoney,Retailer Agent,,,23 Pyne Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,33356996,-13.22891,8.48115,
Mobile Money,Afrimoney,Retailer Agent,,,20 Kissy Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77424464,-13.22877,8.48686,
Mobile Money,Afrimoney,Retailer Agent,,,22 Sackville Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80335056,-13.22868,8.48669,
Mobile Money,Afrimoney,Retailer Agent,,,31 Lumley Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88373784,-13.22839,8.48751,
Mobile Money,Afrimoney,Master Agent,,,5 Kissy Road,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80119066,-13.22794,8.48642,
Mobile Money,Afrimoney,Retailer Agent,,,87 Mountain Cut,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77955261,-13.2277,8.48024,
Mobile Money,Afrimoney,Retailer Agent,,,86 Mountain Cut,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,77955261,-13.22755,8.48015,
Mobile Money,Afrimoney,Retailer Agent,,,58 Goodrich Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,88699129,-13.22743,8.4873,
Mobile Money,Afrimoney,Retailer Agent,,,1 Goodrich St Around Eastern Police,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,80053337,-13.22629,8.48769,
Mobile Money,Afrimoney,Retailer Agent,,,Around  Eastern Police,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,30737366,-13.22615,8.48776,
Mobile Money,Afrimoney,Retailer Agent,,,Dundas Street,,CENTRAL II,WESTERN,WESTERN URBAN,,,,33292352,-13.23998,8.47849,
Mobile Money,Afrimoney,Retailer Agent,,,51 Dundas Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,88421542,-13.23994,8.47852,
Mobile Money,Afrimoney,Retailer Agent,,,64 Dundas Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,33015858,-13.23994,8.47851,
Mobile Money,Afrimoney,Retailer Agent,,,33 Robert Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,33748236,-13.23935,8.48055,
Mobile Money,Afrimoney,Retailer Agent,,,26 Robert Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99867015,-13.23888,8.48092,
Mobile Money,Afrimoney,Retailer Agent,,,26Robert Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99867015,-13.23885,8.48078,
Mobile Money,Afrimoney,Retailer Agent,,,24 John Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80769287,-13.23879,8.47992,
Mobile Money,Afrimoney,Retailer Agent,,,32 Campbell Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80799707,-13.23865,8.47742,
Mobile Money,Afrimoney,Retailer Agent,,,39 Lightfoot Boston Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,33631888,-13.23854,8.48727,
Mobile Money,Afrimoney,Retailer Agent,,,34 Campbell Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80799707,-13.23854,8.47747,
Mobile Money,Afrimoney,Retailer Agent,,,17 Robert Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,88473081,-13.23828,8.48117,
Mobile Money,Afrimoney,Retailer Agent,,,Upper Awest Brooks Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80053636,-13.23806,8.48074,
Mobile Money,Afrimoney,Retailer Agent,,,19 Walpole Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,77566384,-13.23793,8.48641,
Mobile Money,Afrimoney,Retailer Agent,,,28 Upper West Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80053636,-13.23791,8.48072,
Mobile Money,Afrimoney,Retailer Agent,,,42 Siaka Steven Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,30585515,-13.23732,8.48548,
Mobile Money,Afrimoney,Retailer Agent,,,49 Siaka Stevns Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,30471618,-13.23696,8.48578,
Mobile Money,Afrimoney,Retailer Agent,,,1 Wallpole Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99906996,-13.23666,8.48942,
Mobile Money,Afrimoney,Retailer Agent,,,28 Walpole Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,30123652,-13.23617,8.48777,
Mobile Money,Afrimoney,Retailer Agent,,,25 Birthurst Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,77389508,-13.23601,8.4833,
Mobile Money,Afrimoney,Retailer Agent,,,Freetown,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99040824,-13.2351,8.48854,
Mobile Money,Afrimoney,Retailer Agent,,,George Street Police Hq,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,77856639,-13.23509,8.48857,
Mobile Money,Afrimoney,Retailer Agent,,,4A Lightfoot Boston Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99846469,-13.23501,8.48965,
Mobile Money,Afrimoney,Retailer Agent,,,Lightfoot Boston Street By Safcon,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,88823612,-13.23501,8.48965,
Mobile Money,Afrimoney,Retailer Agent,,,88823612,Western,CENTRAL II,WESTERN,WESTERN URBAN,,,,88823612,-13.23499,8.48965,
Mobile Money,Afrimoney,Retailer Agent,,,Howe Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,77697060,-13.23403,8.49022,
Mobile Money,Afrimoney,Retailer Agent,,,6 Lightfoot Boston Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99501772,-13.23382,8.49072,
Mobile Money,Afrimoney,Retailer Agent,,,13 Lightfoot Boston Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99526584,-13.23377,8.49062,
Mobile Money,Afrimoney,Master Agent,,,10 Rawdon Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,77723221,-13.23321,8.49011,
Mobile Money,Afrimoney,Retailer Agent,,,12 Siaka Steven Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,88476379,-13.23295,8.48937,
Mobile Money,Afrimoney,Retailer Agent,,,21 Rawdon Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,88821791,-13.2329,8.48972,
Mobile Money,Afrimoney,Retailer Agent,,,6 Wilberforce Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,30109577,-13.23289,8.49095,
Mobile Money,Afrimoney,Master Agent,,,Siaka Steven Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80253474,-13.23258,8.49075,
Mobile Money,Afrimoney,Master Agent,,,Rawdan Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,88441511,-13.23256,8.4896,
Mobile Money,Afrimoney,Retailer Agent,,,Wilberforce Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,30806507,-13.23254,8.49038,
Mobile Money,Afrimoney,Master Agent,,,12 Wilberforce Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80254434,-13.23249,8.49054,
Mobile Money,Afrimoney,Retailer Agent,,,11 Shiaka Steven Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,77499429,-13.23231,8.4898,
Mobile Money,Afrimoney,Retailer Agent,,,13 Ecowas Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,99502315,-13.23205,8.49094,
Mobile Money,Afrimoney,Retailer Agent,,,5 Ecowaa Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,30207939,-13.23174,8.49026,
Mobile Money,Afrimoney,Retailer Agent,,,24 Ecowas St,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,80200808,-13.2316,8.49038,
Mobile Money,Afrimoney,Retailer Agent,,,3 Magburaka Road Bumbuna,Town,DANSOGOIA,NORTHERN,TONKOLILI,,,,77845720,-11.74701,9.04341,
Mobile Money,Afrimoney,Retailer Agent,,,Market  Area Kamara Street Bumbuna,Town,DANSOGOIA,NORTHERN,TONKOLILI,,,,88027823,-11.74673,9.04331,
Mobile Money,Afrimoney,Retailer Agent,,,Market Area By Kamara Street Bumbuna,Town,DANSOGOIA,NORTHERN,TONKOLILI,,,,77006489,-11.74671,9.04329,
Mobile Money,Afrimoney,Retailer Agent,,,Giehun,Baiwalla,DEA,EASTERN,KAILAHUN,,,,77958801,-10.649,7.99288,
Mobile Money,Afrimoney,Retailer Agent,,,Baiwalla Youth Center,Baiwalla,DEA,EASTERN,KAILAHUN,,,,33789478,-10.64883,7.99291,
Mobile Money,Afrimoney,Retailer Agent,,,"Daral Roaf, Gbindi",Gbindi,DEMBELIA-SINKUNIA,NORTHERN,FALABA,,,,80001688,-11.44646,9.91285,
Mobile Money,Afrimoney,Retailer Agent,,,3 Fulamansa Road,Gbindi,DEMBELIA-SINKUNIA,NORTHERN,FALABA,,,,80004848,-11.44637,9.91249,
Mobile Money,Afrimoney,Retailer Agent,,,32 Central Mosque Road,Gbindi,DEMBELIA-SINKUNIA,NORTHERN,FALABA,,,,80001009,-11.44619,9.91473,
Mobile Money,Afrimoney,Retailer Agent,,,Sinkunia,Sinkunia,DEMBELIA-SINKUNIA,NORTHERN,FALABA,,,,80010700,-11.42889,9.86421,
Mobile Money,Afrimoney,Retailer Agent,,,73 Fourahbay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,80291525,-13.22158,8.4893,
Mobile Money,Afrimoney,Retailer Agent,,,72  Kissy Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,99982924,-13.22155,8.48642,
Mobile Money,Afrimoney,Retailer Agent,,,69 Kissy Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77229059,-13.22154,8.48641,
Mobile Money,Afrimoney,Retailer Agent,,,27 Partton  Street,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,30083897,-13.22084,8.48809,
Mobile Money,Afrimoney,Retailer Agent,,,24 Mammyorkoh Street,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77392704,-13.22082,8.48836,
Mobile Money,Afrimoney,Retailer Agent,,,99 Fourbay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,30982126,-13.22011,8.48952,
Mobile Money,Afrimoney,Retailer Agent,,,5 Bomay Fourah Bay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,30982126,-13.22006,8.48948,
Mobile Money,Afrimoney,Retailer Agent,,,99B Fourahbay Road,,EAST I,WESTERN,WESTERN URBAN,,,,88946843,-13.22,8.48936,
Mobile Money,Afrimoney,Retailer Agent,,,5 Bomay Fourah Bah Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,88946843,-13.21998,8.48948,
Mobile Money,Afrimoney,Retailer Agent,,,Crook Street,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,33355340,-13.21977,8.48838,
Mobile Money,Afrimoney,Retailer Agent,,,102 Fourahbay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77357443,-13.21954,8.48946,
Mobile Money,Afrimoney,Retailer Agent,,,108 Fourbay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,33718276,-13.21911,8.48905,
Mobile Money,Afrimoney,Retailer Agent,,,"12B Married Quarter, Jui",Freetown,EAST I,WESTERN,WESTERN URBAN,,,,99502390,-13.2188,8.48995,
Mobile Money,Afrimoney,Retailer Agent,,,Eastern,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,88433044,-13.21831,8.4894,
Mobile Money,Afrimoney,Master Agent,,,College Road Cline Town,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,80254421,-13.21821,8.48945,
Mobile Money,Afrimoney,Retailer Agent,,,28;Savage Square,Freetown Urban,EAST I,WESTERN,WESTERN URBAN,,,,30182137,-13.21755,8.4865,
Mobile Money,Afrimoney,Retailer Agent,,,146 Fourbay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,33356956,-13.21615,8.48966,
Mobile Money,Afrimoney,Retailer Agent,,,Dan Street Park,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,99666730,-13.21577,8.48555,
Mobile Money,Afrimoney,Retailer Agent,,,Dan Street Park,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,99666730,-13.21575,8.48566,
Mobile Money,Afrimoney,Retailer Agent,,,151 Kissy Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,80275180,-13.21387,8.48384,
Mobile Money,Afrimoney,Retailer Agent,,,1 Dawnson  Lane,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77784809,-13.21297,8.48367,
Mobile Money,Afrimoney,Retailer Agent,,,5 Alfred Street,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,88548440,-13.21297,8.48467,
Mobile Money,Afrimoney,Retailer Agent,,,Upgun,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77784806,-13.21295,8.48355,
Mobile Money,Afrimoney,Retailer Agent,,,1 Dawson Lane,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77784806,-13.21292,8.48356,
Mobile Money,Afrimoney,Retailer Agent,,,11 B Ross Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,99290331,-13.21244,8.48441,
Mobile Money,Afrimoney,Retailer Agent,,,42 Race Course Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77272511,-13.21234,8.48322,
Mobile Money,Afrimoney,Retailer Agent,,,College Road Cline Town,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,30459479,-13.21234,8.487,
Mobile Money,Afrimoney,Retailer Agent,,,Up-Gun,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77272511,-13.21226,8.48309,
Mobile Money,Afrimoney,Retailer Agent,,,Up Gun General Right,Up Gun,EAST I,WESTERN,WESTERN URBAN,,,,77986620,-13.21202,8.48322,
Mobile Money,Afrimoney,Retailer Agent,,,Upgun General Wright,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77986620,-13.21201,8.48322,
Mobile Money,Afrimoney,Retailer Agent,,,Upgun,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,77443510,-13.21152,8.48319,
Mobile Money,Afrimoney,Retailer Agent,,,17 Ingham Street,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,80865675,-13.21147,8.48774,
Mobile Money,Afrimoney,Retailer Agent,,,"College Road, Cline Town",Freetown,EAST I,WESTERN,WESTERN URBAN,,,,88390590,-13.21067,8.48939,
Mobile Money,Afrimoney,Retailer Agent,,,Cline Town Junction,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,33158890,-13.21065,8.48931,
